64600f8e-784b-4833-9b3d-df8ad9059b00	Ktchen	Creative Converting Shark Splash Hanging Decorations, 3 Pack
80044598-caf1-4e2d-bca6-7d5472ae03ca	Jewelry	16pc 00g 7/16 1/2 9/16 5/8 3/4 7/8 1 Inch Plugs Ear Stretching Kit Steel Tunnels Gauges
324c3799-75ea-49a0-a0b5-61a1a67f5d1b	Ktchen	Keurig  Brewing System
d154587e-e185-4f22-b299-6c92dc3f29c2	Jewelry	Soft Leather Multicolour Ropes Women Leather Bracelet Women Wrap Cuff Bracelet SL2284 by COOLLA
1f7dcbd0-631f-49af-aae5-9d902119b652	Jewelry	STR-0156 Stainless Steel Skull Shield Wide Cast Biker Ring
b0e2fa0c-e1a8-4f46-91a3-e178bc338ae9	Jewelry	1928 Jewelry Filigree Teardrop Chandelier Earrings
903d0d47-9ee1-465e-a882-9896b58d4b53	Ktchen	Genius Gourmet Mandolin Slicers Set of 2
5ad05cb0-4750-4a59-a743-9ba1e86deac6	Ktchen	Cuisinart Ice-100 Ice Cream and Gelato Maker
27e1d531-071f-4cdf-b09e-a1a7201f7c83	Ktchen	Orblue Pastry Cutter Stainless Steel - Professional Baking Dough Blender with Blades
e3b7788d-1ffe-4f3d-8261-61c1e634cd6e	Ktchen	DII Real Tree Melamine Breakfast
fba382f6-92e8-4d83-b192-d8bb1d43db97	Jewelry	Sterling Silver Italian 0.8 mm Snake-Chain Necklace
863f5a5d-b8d4-412c-9f56-9354d3fc4ac3	Ktchen	Thank You T-Shirt Carry Out Plastic Shopping Bags - White - Case of 500
23a30c1d-11cc-40f8-8b4a-d47ce0ae7e25	Jewelry	"Pro Jewelry .925 Sterling Silver ""Best Friend w/ Light Purple Crystals"" Charm Bead 662"
ebbb33e4-8c54-4081-ad53-ab2a3fd6ab55	Ktchen	Pets Puppy Dog Pet Rope Toys HD-2
2f4659d7-4b98-4cbb-995a-56a6e708a211	Ktchen	Made in USA Can Opener
d7e1e702-6bd4-490a-91ca-521dfb0396b3	Ktchen	Kuuk Silicone Large Ice Cube Mold Tray (Twin Pack) Blue and Green
53f6695b-061f-4cd9-9f97-8f46ffa2d14f	Jewelry	Doctor Who Inspired 3D Police Box Pendant with Chain
ff108c8e-4b0c-406c-bc3c-28264913e4bf	Jewelry	Stainless Steel Polished Triple Open Heart Cable Chain Bracelet - 7 inches
ad6a5541-71d4-4dc8-81e5-28b4c6d90a60	Ktchen	Gusteaux Vegetable Cutter - Set of 10 Pieces - Stainless Steel Flower Shapes - Four Large & Four Small Cutters + Two Handguards
2c43e76d-db1c-4056-a311-1f70501dbce3	Ktchen	Stainless Steel French Press Coffee Maker by Cozyna, 34oz | 8 Cup | 1 Liter, Dove
83b7ba0f-afa5-41a6-9096-357fc1f85821	Ktchen	Cuisinart 12-Piece Knife Set
a7fad65e-bd4a-41dc-a726-1f550051b23a	Jewelry	Sterling Silver Mystic Topaz Gemstone Birthstone Green Stud Earrings (2.90 cttw, Oval 8X6MM)
34b00498-ff09-4175-a101-95dcd39ad8e7	Jewelry	Felix Perry Stainless Steel Men's Link Bracelet Silver High Polished 8.66 Inch
f5dc753f-5ff0-4ea6-8b5d-5a0ff7aea486	Jewelry	Sterling Silver Loving Sparrows Necklace, 16 Inch Chain
201be5e1-02de-495e-9c63-1af4ded62b08	Ktchen	Oggi 5355 4-Piece Acrylic Canister Set with Airtight Clamp Lids and Acrylic Spoons-Food Storage Container
ee9f9b4b-3a9d-4911-a076-e9a9f56a71c8	Ktchen	Toddler Cups Drinking for Kids, Small Unbreakable Bpa Free Plastic Tumblers for Bathroom, Microwave and Dishwasher Safe, 4 pack Assorted Colors.
12b08cae-da43-4954-84df-9297fb304fdc	Jewelry	Beautiful Lapis Lazuli with Chrysocolla Teardrop Pendant Bead Set
475ea613-4d38-4597-b6fe-a358c8f12786	Jewelry	INBLUE Men's Stainless Steel Ring Silver Tone Grey Black Evil Devil Eye
bab3be6e-f3ef-4a7d-846e-a6f59dc0e085	Jewelry	Multicolor Amber Sterling Silver Stud Earrings
371a5173-683e-48a0-b71b-58c7847ea917	Ktchen	Fresh Salad Container Serving Cup Shaker with Dressing Container Fork Food Storage Bonus Recipes, Use This Bowl for Picnic, Lunch to Go, Made with High Quality Plastic Bottle - Eat Healthy -(Set of 2)
4da8b371-4135-49f2-a0f9-5f91dc900caa	Jewelry	VueJoli I Love You To The Moon and Back Pendant Necklace. Valentines Day Gift for girl friend Gift for Wife, Mom, Daughter, Friend etc.
9b9213fe-cebe-4eac-a3ac-bd79fcf4bb2e	Ktchen	BlenderBottle Classic Shaker Bottle
8db565b9-b625-46ca-a04b-fd48f4c1c726	Jewelry	"JewelryWe Men Women's ""Real Love"" Matching Heart Stainless Steel Promise Valentine Ring Engagement Wedding Band"
f550bb80-a6af-4b36-b2ec-5940bf0055f7	Jewelry	Lot of 16 Assorted Gems Labret Lip Bar Chin Lip Rings Piercing 1.2mm Surgical Steel 16 Guage Body Jewelry
3ab485f1-8c4c-4fe6-9022-50548eddc78e	Ktchen	Circleware Glass Pitcher
d5c17875-a2fe-476a-8b18-b481bb40b569	Jewelry	King Will 8mm Black Infinity Celtic Knot Tungsten Carbide Ring Polished Finish Comfort Fit
80262769-8bb3-41b5-806c-eda6d5cad6ae	Ktchen	Stainless Steel Salt and Pepper Grinder Combo Set. All In One Spice Mill with Ceramic Grinding perfect for Himalayan Salt & Peppercorns. Includes 6 piece set of measuring spoons by Monster Kitchen
4d3dfd9e-1ea7-4136-81c7-0e55f1f6f1fb	Ktchen	Wilton Standard Nut and Party Cups, White
953dcbaa-2364-44ec-8542-b35d1f49ce4b	Ktchen	Pyrex 2-Cup Glass Food Storage Set with Lids
1de45dc9-2e85-4e7d-aefc-35cbd36c79e3	Ktchen	SUMO Ice Cream Scoop
118c00df-8b08-4794-8921-15463f361e91	Jewelry	Imixlot 105 Assorted 21 Styles Tongue Lip Navel Belly Eyebrow Rings Barbell Body Jewelry Piercing Kit
2d4ea92a-5a30-48ca-9c83-dad54bcca288	Jewelry	Sterling Silver 5x7mm Oval Stud Earrings with Simulated Black Onyx
bb9c7649-379d-4c84-aadc-475a5293cea6	Ktchen	Set of 2 Nayoya Fruit Infused Infuser Water Bottles - 28 Ounce Leak Proof Tritan Plastic
812a49d1-1503-4292-84a7-bce09f387969	Ktchen	Zojirushi SM-KB36AW Stainless Steel Travel Mug
56629e68-c383-4991-ab5e-f50a02c54985	Ktchen	Drink Coaster Set of 4 Handcrafted for Tea Coffee Beer Glass Dining Elephant Design Tabletop Home Decor Kitchen Accessories
737159fe-af6a-4b1e-bd14-7ffc9a23fe2f	Jewelry	University of Virginia Cavaliers UVA Sterling Silver Antiqued Bead Fits Most European Style Charm Bracelets
06defb3f-eaea-43a2-b7c1-73d88497d394	Ktchen	Tier Tiffin Double Round
8e9ae965-0378-454f-a80b-94a9c58434aa	Ktchen	Wide Cocktail Garnish Peeler
5159ad9c-111d-4244-afe7-34f94235e75c	Ktchen	Sorbus® 3-Piece Deluxe Silicone Measuring Cup Set For Cups , OZ and ML
7dd93199-4b31-4b7c-aea5-4c8cc18b9a9c	Jewelry	Women Fashion Beautiful Alloy Unique Jewelry Classic Colorful Crystal Dangle Earrings
6979a062-06f4-42ec-b2f1-eba7ca41eeb4	Ktchen	Arctic Chill - Silicone Ice Cube Tray - 2 Pack -1 Inch Cubes - 20 Cubes per Tray
cf9515cc-9c1c-4ac8-93b0-2a250bdd64ce	Ktchen	George Foreman GRP99 Next Generation Grill with Nonstick Removable Plates
0eb7f81f-33fe-4c58-ba02-0641dc8a224e	Jewelry	INBLUE Men's Stainless Steel Carbon Fiber Pendant Necklace Silver Tone Cross -With 23 Inch Chain
e8a71495-e12f-45b9-852f-6e5db9738b16	Jewelry	Pair of Organic Jackfruit Lotus Flower Wood Hand Carved Ear Plugs Gauges 0g 00g 1/2 9/16 5/8 3/4 7/8 1 inch
66f5a06c-dda5-48be-a885-1d36f9810a04	Ktchen	SunrisePro Knife Sharpener, USA patented, Original
926ead60-c6ba-4a9d-9954-8f907973934c	Jewelry	New Fashion 925 Sterling Silver Classic Beautiful Women Men Chain Necklace
19fcbf03-dd2f-4765-a9ae-69b8d5a26c18	Jewelry	Women's Stainless steel Irish Claddagh with Celtic Knot Eternity Design Ring - Sizes 5-13
a36095fa-6c76-4805-9686-87fd24015cf9	Jewelry	Olen Cubic Zirconia Wedding Band Ring
4ffa4495-4537-4a24-89f5-119e8089e110	Jewelry	Bracelet / Anklet Vintage Stretch Retro Henna Elastic Tattoo
c1e47ebd-68d9-455e-8399-14303ad9baa0	Jewelry	Black Elegant Retro Gothic Size pearl Velvet Lace Pendant Necklace Choker
67b1abe4-94c1-4bd3-a54c-c2daa4fc69b8	Jewelry	10k White Gold Iced Out Heart with Cubic Zirconia Stones Belly Button Ring (GO-670)
b78ba370-dbc4-4cf1-bb86-82a0565e890b	Ktchen	"Party Essentials Hard Plastic 9-1/2"" Two Piece Serving Utensil Set with Forks/Spoons"
710af073-dda5-46d7-af7a-cf989916fb49	Ktchen	Vegan Rectangle Magnet by CafePress
463c58fc-70da-469c-85c0-0e3ab7fe5c75	Ktchen	ZENY Electric Ice Shaver 300W 1400r/min w/ Stainless Steel Blade Shaved Ice Snow Cone Maker Kitchen Machine (Orange)
8d180f7a-6afb-4d29-8b30-e0db86fe9abb	Ktchen	Oggi Stainless Steel Airtight Canister with Clear Arylic Lid and Locking Clamp
613c00ca-6923-42b8-ad0e-d25d084e749f	Jewelry	Beads Hunter 925 Sterling Silver Charm Bead Cartoon Fairy Tree & Flower Fit Pandora Biagi Troll Chamilia Cable Bracelet Snake Chain
cc93aeef-5039-4e2f-ab6f-cbe40b9ee659	Ktchen	Shopkins backpack with Matching Lunchbox Set
bfc43db3-53be-42eb-82cd-182f84d41bf5	Ktchen	DownIT Skull Shot Glass, Thick Base, 1.5 Ounce, Double Wall, Clear Glass
0d27de38-b45d-4348-b996-d0c61ed42381	Ktchen	Chicago Metallic Professional Non-Stick Roast Pan with Non-Stick Rack, 13-Inch-by-9-Inch
ecd51f89-4f99-424f-bebe-bec79ec28c73	Jewelry	Swarovski Crystals Birthstone Stud Earrings
cc367014-35f1-4358-becb-e8ca7957cb23	Ktchen	48 Pack of Reusable Silicone Baking Cups / Cupcake Liners with Silicone Spatula From Kitchen Fanatic
09b8bcea-6d0c-4709-bc67-8fc78087d646	Ktchen	Cuisinart GreenGourmet Tri-Ply Stainless Covered Skillet
232ac5ca-5b6b-4bb3-b63e-854b9f44e4bd	Jewelry	MAZU Pearl Zircon-Accented Pendant Necklace AA+ Quality Top019 Color Rose Gold
06745f5c-d06f-41e6-bbd9-83caccc3be1a	Jewelry	Lux Accessories Heart, Flower & Bow Stud Earrings Set
874f17fa-eca0-4ab8-bbee-a49c70145646	Jewelry	Cerceau 35mm Hematite Hoop Clip On Earrings
adc59d80-303c-46d7-aba6-b104f4a4f934	Ktchen	Kingtop 4 Piece Tobacco Spice Herb
1ea479ee-ca57-4941-b9b7-f60fd0e6430f	Jewelry	Sterling Silver A-Quality White Freshwater Cultured Pearl Necklace
6af71cf1-953a-4877-9cb2-b2719531c977	Ktchen	Ball Mason 4oz Quilted Jelly Jars with Lids and Baands, Set of 12
f1d03854-3502-4c9f-ba4e-762a61f3b180	Ktchen	Boston Warehouse Insulated Tumbler
e36a5f9e-2f9b-4564-9827-b3d9f55453ce	Jewelry	Bling Jewelry Sideways Antique Style Feather Pendant Sterling Silver Necklace 16 Inches
25b033ca-7f99-406a-9cfe-25746c56fc6f	Ktchen	Four Tube 27 Watt 6400K 4-Pin Base Light Bulb
bbb39e5f-0f30-42be-b028-9c84733f546e	Ktchen	SET OF 2 TEENAGE MUTANT NINJA TURTLES CERAMIC MUGS - TMNT RAPHAEL & LEONARDO by Viacom
c82e02dc-bd25-4059-8d9f-876c9724107e	Ktchen	Libbey Vina 12-Piece Stemless Red and White Wine Glasses in Clear
1b656987-a7f8-4453-ba3b-f7caa90321ca	Ktchen	Chilled Condiment Server with 5 Removable Containers.
be83b9bc-02f6-419d-9efd-47ce1671a32e	Ktchen	Paula Deen Signature Porcelain Nonstick 5-1/2-Quart Covered Casserole
a5d20722-a98a-4031-9612-01160649054d	Jewelry	6mm Mens Comfort Fit Titanium Plain Wedding Band ( Available Ring Sizes 7-12 1/2)
b4417be2-2e7d-4de6-9dcf-443d6fe34b27	Jewelry	SUNNOW® Womens Girls Bohemia Fashionable Handcrafted Alloy Necklace
027db866-fc96-4aed-bc33-1dcf88cf6b6f	Jewelry	Bodfx Ear Gauges - 36 Pieces Pink Marble Ear Taper Stretching Kit & Plug Set. 14g-00g
ee68ec35-412b-4722-bd16-74370a289985	Ktchen	Vinomaster Red Wine Aerator Pourer Decanter Spout and Bottle Stopper Bar Accessory
b193216a-7af2-4937-b796-8417b6182c52	Ktchen	2 Pack Aluminum Disposable Candle Holders-80 Count
6681efd3-8424-4b99-b1b6-3c5e9faf70c4	Jewelry	Italian Sterling Silver Rhodium Plated Diamond Cut Oval and Round Beads Mezzaluna Chain Ankle Bracelet
27d2d9c9-78aa-4f3d-bc4b-5dd363607f12	Jewelry	"6.5mm KONOV Mens Stainless Steel Necklace Chain 14-40"" inches, Black, 6.5mm"
4ff8461a-83d2-416e-869e-834c8606f1bb	Jewelry	The Vampire Diaries Inspired Necklace- Chain Included
9bed45ef-f7b2-4b6a-b502-6fcd6b116a55	Jewelry	"Native Treasure - 18"" Party Pack 12pcs Black Coco Shark Tooth Puka Shell Necklaces - 5mm (3/16"")"
0b32a899-b61e-4b47-95da-315a156a0a3e	Ktchen	Primula Flowering Green-Tea 12-Count Variety Pack with Gift Canister
50a50ecf-8e50-44b9-baca-64287ae79277	Ktchen	AYL Best Garlic Press Stainless Steel with Cleaning Brush
a77f272b-ae66-449d-a135-37ca56ee3e24	Jewelry	14k Yellow OR White Gold SOLID Wedding Engagement Ring
dda7992b-5ad2-4238-bf52-d8b2fec36057	Jewelry	Jesus Christ Crucifix Cross Unisex Pendant Necklace Fashion Jewelry 18”
c07b056f-fab0-4ba7-a2aa-d05bf861a8ff	Ktchen	Meal Prep Haven Stackable Food Containers with Lids, Set of 7
caea3a80-8937-47a8-b16f-20aee31deeb5	Jewelry	"Men's Saint Michael Pendant Necklace, 20"""
7c0a527d-ece2-4681-9afe-140f1e9c0ed3	Jewelry	High Polished Stainless Steel Two-Tone Footprints In The Sand Ring
d582c666-e9d6-41b0-93e9-dbaa2b816759	Jewelry	Fashion Jewelry Crystal Rhinestone Butterfly Designed Stud Earring Silver
72132676-ad55-4901-b102-b30fa50b1592	Ktchen	3x4 White Organza Wedding Party Favor Bags- Package of 100 by Favor Frenzy
b922160c-7331-4433-9068-54e54f375821	Ktchen	Zell Vacuum Insulated French Press Mug for Tea & Coffee | Stainless Steel Double Walled Travel Mug | Portable Coffee & Tea Maker Keeps Your Drink Hot & Cold | 12 Oz (350 ml)
c0312efa-995d-4232-85ca-1f1b170272b3	Jewelry	20 Inch MultiColor Simulated Shell Pearls Multi-Strand Twist Necklace
34d6f900-6261-470e-9fcf-a353157c8dac	Jewelry	10K Yellow Gold Ruby and Diamond Stud Earrings
433a695c-838c-45bb-b398-82d0c3c866bc	Ktchen	Farberware Specialties 1-qt. Saucier
beea6ce0-fbcf-4d6a-8fd3-2a2d8988e75d	Ktchen	Bluapple Ethlylene Gas Absorbers Plus Year Supply of Refills - Refrigerator Fruit & Vegetable Preserver - Blue Apple - Keep Produce Fresh
f77c24b9-a880-45e4-be10-10c57bf6dacc	Jewelry	Cupid Arrow Red Stone Heart Pendant Silver Love Necklace for Girlfriend Anniversary Birthday Jewelry Gift
421e76ce-595a-4ba0-9c4d-d2b420fc4486	Ktchen	NoCry Cut Resistant Gloves - High Performance Level 5 Protection, Food Grade. Free Ebook Included!
ad6b33cc-d083-4a79-9a38-36747172bf8b	Jewelry	Nickel Free Sterling Silver Irish Claddagh Friendship and Love Band Celtic Ring w/ Trinity Symbols
f001fb8c-96a9-49f5-84a0-beb2682a18ba	Ktchen	Deluxe Manual Can Opener and Tin Opener Safety Cut Smooth Edge By Kitchen Perfect, Red
d4c8cd0a-9fe3-491e-a245-4af8aeeafbc8	Jewelry	20g Bioflex Clear Nose Ring 2mm Flat Top Retainer, Metal Free, Allergy Free
c9456ff9-61f5-4739-9b46-37d8a8ec6f49	Ktchen	T-fal RI200D Hot Air Popcorn Popper / Popcorn Machine, Black
35fcda98-9deb-47ae-bec7-9dbbc753d310	Jewelry	Sterling Silver Swarovski Crystal Ring
57982772-2029-48dc-9da2-cb595024b77e	Ktchen	8oz Shot Flask with Bonus Funnel and Money clip Gift Set by Freedom Flasks. Gift box included
63511115-001f-44c3-a3ee-1191ce59e20c	Jewelry	Zorbitz Kama logy Onyx Power and Success Genuine Gemstone Bracelet for Men's, Women's, 8 mm Healing Energy Beads
f472e28b-0c17-42c6-aad1-8f7e70d7b073	Ktchen	Vandor Mini Tin Tote, The Beatles
95e9d4a9-e598-4d13-8819-a6cab4cf9772	Ktchen	Longzang Silicone mold Mini Heart Shape Silicone Ice Cube / Chocolate Mold Pink
19f78658-0540-4bab-89f9-a22dcb27c023	Ktchen	ExcelSteel 551 Stainless Steel Stockpot with Encapsulated Base, 20-Quart
b523452f-5974-44c0-ad1a-a052b011e34d	Jewelry	10k Gold Princess-Cut Swarovski Zirconia Studs (2 cttw)
a0814b13-654b-4735-805f-0db842c6414b	Jewelry	Sterling Silver Amethyst Cushion Cut Diamond Pendant Necklace
dbf19161-12fb-4cfd-a3c6-3a999f23485f	Jewelry	King Will GENTLEMAN 8mm Black Carbon Fiber Tungsten Carbide Wedding Band Ring Polished Finish Comfort Fit
414af967-9c18-4e1c-a6ca-f6404c6e1e75	Ktchen	CucinaPro Stainless Steel Maslin Jam Pan - 9909, Dishwasher Safe, Pouring Spout, Black
75dd45f4-cd91-45f2-acf6-1c24764c4e6f	Ktchen	Spectrum 97910 Flower Flat Napkin Holder
21f5ff9a-726c-4e74-b6c7-8b747bac575c	Jewelry	Fashion Plaza Men's Stainless Steel Egyptian Pharaoh Lion Head Ring, Silver and Black TR55
ff4a01b6-242e-4775-b31a-3f4f5ca27898	Ktchen	Blendtec FourSide Jar
12c03c0a-43b7-48d8-909a-467254e2e635	Jewelry	Circle Tree of Life Pendant Necklace Stainless Steel Satin Finished with 20 Inches Chain
a0af171e-5a6d-4e8a-a8ff-b50419c428bf	Ktchen	Smart Weigh CSB5KG Digital Multifunction Kitchen and Food Scale with Bowl 11lb x 0.1oz / 5000 x 1g
9026e8df-fc2d-437b-b1b1-225eeeaac5e4	Ktchen	Skillet Skrunchie Cast Iron Chainmail Cleaner, 7x7 Inch Round
7def10ce-101d-4117-bfd2-44aeb80bb73a	Ktchen	Silicone 3 Piece Non Stick Baking Mats with Measurements 2 Half Sheet Liners and 1 Quarter Sheet Mat, Professional Quality, Non Toxic and FDA Approved, Red, Yellow and Green
adcc1f23-9130-4e28-97dd-95c06b03f138	Jewelry	14k Yellow Gold 0.9mm Braided Wheat Chain Necklace 16, 18, 20, 22, 24 Inches with Spring Ring Clasps
42f1a61b-2703-498f-8afc-43aac659554c	Ktchen	Rooster - Decorative Primitive Country Wooden Bread Box Kitchen Countertop Decor
7eb48d51-e780-4f7e-a429-ceb397672262	Ktchen	Mr. Coffee 12-Cup Programmable Coffee Maker with Thermal Carafe Option, Chrome
73399229-02b3-4017-a0bd-43577188acb0	Jewelry	Jovana White Lab Opal Wheel Bead Charm on Sterling Silver,Fits Pandora Bracelet
13998d8e-7f81-4faa-b722-5f2560275d84	Jewelry	Sterling Silver Rose Flower Stud Earrings - 7mm
c653e9e2-d746-40ab-add5-3842a68d18c7	Jewelry	Sterling Silver Medium Wide Polished Click-Top Hoop Earrings
6650b472-0f70-4049-b582-d4fd94f1e84c	Ktchen	Reusable Produce Bags – Eco Green bags for Fruits and Veggies
43581635-b6d6-4bcf-a883-646db6a241ce	Jewelry	Mens Silicone Wedding Rings Wedding Bands - 5 Pack, 4 Pack & 3 Pack - 8.7mm Wide (2mm Thick)
65fb3482-ba65-487c-9b0f-6cf41869257a	Jewelry	S16 Stainless Steel Mood Ring Endless Band Rainbow Colors
7997635d-7c2d-47f6-a8e1-477deaf34deb	Ktchen	FoodSaver Regular-Mouth Jar Sealer
26dd3f25-668d-4ccc-b2ad-2b63e8d4a902	Jewelry	Sterling Silver and Caribbean Quartz Pendant
0a3b69ba-0041-4467-8eb7-4603e4e41c4c	Jewelry	925 Sterling Silver Cubic Zirconia Princess Crown Tiara CZ Band Ring
6f2f2af0-0c96-44d6-9e04-c82436a14dcb	Jewelry	"Sterling Silver Created Sapphire Dancing Pendant Necklace, 18"""
f0204266-2b55-428b-80ca-2d01d6ad7f82	Jewelry	Root Beer Colored Teardrop Crystal Fringe Collar Necklace and Earring Set
f39c382f-e9c3-4ed1-822a-1c3b41d9a1c1	Jewelry	Silvertone with Clear Four Prong Round Cubic Zirconia Magnetic Stud Earrings - All Sizes 4mm to 12mm
fb716b0a-344b-48f5-90f4-92db51c00dde	Jewelry	Sterling Silver Art Deco Marquise Shape Marcasite Earrings
21f8760b-a8dc-42c2-af8e-df110e0b53b4	Ktchen	mini fridges
db849e5b-7d47-4e1d-999d-2b39a6c0a79e	Jewelry	"Platinum Plated 925 Sterling Silver ""100 Facets Collection"" Solitaire Cubic Zirconia Ring with Channel-Set AAA Cubic Zirconia Accent (6 cttw)"
7f1205bf-33a5-4f7d-b030-32c6b9333c20	Jewelry	"17"" White Cultured Freshwater Pearl & Black Crystal Necklace + Bracelet Set 7"""
02b2181a-5c46-4769-bb18-0062d25c1da3	Jewelry	Women Teen Girls Tree of Life Infinity Love Believe Leather Bracelet
300d14db-dbc1-42c5-83c8-26799e9ee9ca	Ktchen	"360 Degrees Glass Revolving Cake / Dessert Stand - Holds Up to 12"" Size Cakes"
41f50d5b-42b1-4985-927d-268ae7b63668	Jewelry	Silver Tone Epoxy Holy Dove with Chi Rho Cross 1-inch Pendant
639cedc1-b14f-49e1-a39c-226cd7f1d394	Jewelry	Stunning Pair of Iridescent Blue Gunmetal Chandalier Earrings
93d2a244-a8d8-432f-b60b-0869ac4a7fe5	Jewelry	Sterling Silver Women's Bali Ring Wide 925 Band Rope Milgrain Look Sizes 5-12
4305771d-22ce-44da-86d4-0859db6cf7b9	Jewelry	Tiger Eye Gem Beads Tibetan Buddhist Prayer Mala Bracelet
b034d5d0-b10e-425f-93aa-45f7e353132c	Jewelry	Lesbian Pride Rainbow Ring Round CZ Center Stone Gay Wedding Marriage or Engagement band size 5 -13 spj
e524f22f-b873-439c-ac70-8de5ddf89d35	Ktchen	Miles Kimball Mini Measuring Cup
5e80cc7b-7875-4596-9b12-6055203b9a10	Jewelry	Wholesale Beautiful Peridot Sterling Silver wire wrapped Rosary Chain by foot. By GemMartUSA (SPPT-30002)
3fcfc5d0-8c10-43ae-9ef5-50427556c6ed	Ktchen	DALSTRONG Ceramic Chef Knife - Infinity Blade
d96a0442-a1a6-4ea8-974f-4b11e3a674b8	Ktchen	Messermeister Pro-Touch
a4542301-9253-4089-857f-8542dba492f1	Ktchen	100% Solid Copper Moscow Mule Mugs- 16 Oz- No Inner Lining- Pure Copper Mugs
1504de06-54de-48cb-a5bd-2e0f5ab66a9a	Ktchen	Bialetti Moka Express Stovetop Percolator
8cc29b24-9861-4857-8542-e8ba332d6db2	Ktchen	1 Set Santa Suit Christmas Silverware Holder Pockets, Chiristmas Decorations Gift
b51aaadf-18ef-4e91-af08-69d6ed915a2c	Ktchen	Gregory Pecker - Inflatable Blow Up Penis for Bachelorette Party
11a515c5-2fb2-40d2-b780-a5efb9cfcef3	Jewelry	TOAOB 50pcs Lampwork Murano Glass Beads Wholesale Multi Large Hole Beads 14mm Assorted Beads for European Snake Chain Charm Bracelet
